id,femaDeclarationString,disasterNumber,state,declarationType,declarationTypeLabel,declarationDate,declarationYear,declarationMonth,declarationMonthName,declarationQuarter,declarationMonthYear,fyDeclared,incidentType,declarationTitle,designatedArea,region,femaRegion,incidentBeginDate,incidentEndDate,disasterCloseoutDate,ihProgramDeclared,iaProgramDeclared,paProgramDeclared,hmProgramDeclared,tribalRequest,fipsStateCode,fipsCountyCode,placeCode,declarationRequestNumber,lastIAFilingDate,incidentId,designatedIncidentTypes,lastRefresh
70b2a200-087e-420c-9722-a25735c89d43,DR-1693-ME,1693,ME,DR,Major Disaster,2007-04-25,2007,4,April,2,2007-04,2007,Severe Storm,SEVERE STORMS AND INLAND AND COASTAL FLOODING,Hancock (County),1,Region 1,2007-04-15,2007-04-23,2022-10-28,0,0,1,1,0,23,9,99009,7812,2007-07-09,2007041602,,2024-08-27 18:22:14.800
8a9d9cc6-35b9-47dd-b4f8-4be726e01f42,DR-1688-IA,1688,IA,DR,Major Disaster,2007-03-14,2007,3,March,1,2007-03,2007,Severe Storm,SEVERE WINTER STORMS,Jefferson (County),7,Region 7,2007-02-23,2007-03-02,2014-04-15,0,0,1,1,0,19,101,99101,7799,,2007022501,,2025-09-17 18:01:14.464
305dcfdd-e70e-4b59-a11b-23a8205478af,EM-3274-IN,3274,IN,EM,Emergency,2007-03-12,2007,3,March,1,2007-03,2007,Snowstorm,SNOW,Madison (County),5,Region 5,2007-02-12,2007-02-14,2010-12-07,0,0,1,0,0,18,95,99095,7802,,2007030501,,2024-08-27 18:22:14.800
f4cc63b1-277c-47c8-852a-b10805d886d8,DR-1684-PA,1684,PA,DR,Major Disaster,2007-02-23,2007,2,February,1,2007-02,2007,Severe Storm,SEVERE STORMS AND FLOODING,Schuylkill (County),3,Region 3,2006-11-16,2006-11-17,2014-08-07,0,0,1,1,0,42,107,99107,6175,,2006112801,,2024-08-27 18:22:14.800
c008785d-d40c-4882-af6e-783203037bdf,DR-1678-OK,1678,OK,DR,Major Disaster,2007-02-01,2007,2,February,1,2007-02,2007,Severe Storm,SEVERE WINTER STORMS,Pittsburg (County),6,Region 6,2007-01-12,2007-01-26,2018-05-10,0,0,1,1,0,40,121,99121,7791,,2007011401,,2024-08-27 18:22:14.800
b94ab9a9-f15d-4f7a-93c1-bfb1c0c26cff,DR-1676-MO,1676,MO,DR,Major Disaster,2007-01-15,2007,1,January,1,2007-01,2007,Severe Ice Storm,SEVERE WINTER STORMS AND FLOODING,Camden (County),7,Region 7,2007-01-12,2007-01-22,2014-06-10,0,0,1,1,0,29,29,99029,7787,,2007011402,,2024-08-27 18:22:14.800
e1f47bff-ae98-4deb-ad1c-3334569fa466,EM-3272-OK,3272,OK,EM,Emergency,2007-01-14,2007,1,January,1,2007-01,2007,Severe Ice Storm,SEVERE WINTER STORMS AND FLOODING,Grant (County),6,Region 6,2007-01-12,2007-01-26,2012-05-07,0,0,1,0,0,40,53,99053,7786,,2007011401,,2024-08-27 18:22:14.800
f1fbd3e7-9af3-4f79-895f-a525a8956e0b,DR-1674-NE,1674,NE,DR,Major Disaster,2007-01-07,2007,1,January,1,2007-01,2007,Severe Storm,SEVERE WINTER STORMS,Antelope (County),7,Region 7,2006-12-19,2007-01-01,2015-04-01,0,0,1,1,0,31,3,99003,7781,,2007010302,,2024-08-27 18:22:14.800
ca71fe2a-cdef-4fe6-a3fc-a8ab579ae297,DR-1675-KS,1675,KS,DR,Major Disaster,2007-01-07,2007,1,January,1,2007-01,2007,Severe Storm,SEVERE WINTER STORM,Rooks (County),7,Region 7,2006-12-28,2006-12-31,2016-10-16,0,0,1,1,0,20,163,99163,7782,,2007010303,,2024-08-27 18:22:14.800
6f2209d9-7582-4de7-9f6e-5df38b5c4c0a,DR-1671-WA,1671,WA,DR,Major Disaster,2006-12-12,2006,12,December,4,2006-12,2007,Severe Storm,"SEVERE STORMS, FLOODING, LANDSLIDES, AND MUDSLIDES",Thurston (County),10,Region 10,2006-11-02,2006-11-11,2024-10-29,1,1,0,1,0,53,67,99067,6172,2007-02-12,2006110701,,2024-10-29 13:01:43.933
6bfb02d9-b161-45cc-a137-57e2b27d94c2,DR-1661-VA,1661,VA,DR,Major Disaster,2006-09-22,2006,9,September,3,2006-09,2006,Severe Storm,"TROPICAL DEPRESSION ERNESTO, SEVERE STORMS AND FLOODING",Sussex (County),3,Region 3,2006-08-29,2006-09-07,2014-09-25,0,0,1,1,0,51,183,99183,6149,,2006082602,,2024-08-27 18:22:14.800
7be0ca8c-fd17-4da0-8fe2-98ed142c87c8,FM-2661-NE,2661,NE,FM,Fire Management Assistance,2006-07-29,2006,7,July,3,2006-07,2006,Fire,SIOUX COUNTY FIRE COMPLEX,Sioux (County),7,Region 7,2006-07-28,2006-08-25,2008-09-23,0,0,1,0,0,31,165,99165,6148,,2006083103,,2024-08-27 18:22:14.800
32f20399-0694-4cf9-9287-3482042dc40f,DR-1649-PA,1649,PA,DR,Major Disaster,2006-06-30,2006,6,June,2,2006-06,2006,Severe Storm,"SEVERE STORMS, FLOODING, AND MUDSLIDES",Luzerne (County),3,Region 3,2006-06-23,2006-07-10,2014-03-05,1,1,1,1,0,42,79,99079,6109,2006-10-03,2006062604,,2024-08-27 18:22:14.800
d5b90ae4-d312-47d5-aef7-5c2945574b54,DR-1645-ND,1645,ND,DR,Major Disaster,2006-06-05,2006,6,June,2,2006-06,2006,Severe Storm,"SEVERE STORMS, FLOODING, AND GROUND SATURATION",Pembina (County),8,Region 8,2006-03-30,2006-04-30,2012-11-15,0,0,1,1,0,38,67,99067,6089,,2006033101,,2024-08-27 18:22:14.800
1b2226de-91d9-442d-a4a6-3fc3d8a910e5,DR-1634-TN,1634,TN,DR,Major Disaster,2006-04-05,2006,4,April,2,2006-04,2006,Severe Storm,SEVERE STORMS AND TORNADOES,Cumberland (County),4,Region 4,2006-04-02,2006-04-08,2013-01-17,1,1,1,1,0,47,35,99035,6077,2006-06-05,2006040401,,2024-08-27 18:22:14.800
a733b73c-4d5a-4e56-b9d6-d48407d9dc62,DR-1631-MO,1631,MO,DR,Major Disaster,2006-03-16,2006,3,March,1,2006-03,2006,Severe Storm,"SEVERE STORMS, TORNADOES AND FLOODING",Morgan (County),7,Region 7,2006-03-08,2006-03-13,2012-11-01,1,1,1,1,0,29,141,99141,6070,2006-05-15,2006031301,,2024-08-27 18:22:14.800
597d1f55-c38c-4cfc-b22e-d15d55a306ee,DR-1626-KS,1626,KS,DR,Major Disaster,2006-01-26,2006,1,January,1,2006-01,2006,Severe Storm,SEVERE WINTER STORM,Rawlins (County),7,Region 7,2005-11-27,2005-11-28,2011-10-04,0,0,1,1,0,20,153,99153,5167,,2005121501,,2024-08-27 18:22:14.800
bae986d6-5e1d-43ed-8eba-e519930990da,DR-1624-TX,1624,TX,DR,Major Disaster,2006-01-11,2006,1,January,1,2006-01,2006,Fire,EXTREME WILDFIRE THREAT,Live Oak (County),6,Region 6,2005-11-27,2006-05-14,2015-10-14,0,0,1,1,0,48,297,99297,6021,2006-05-30,2005123001,,2024-08-27 18:22:14.800
41166156-1283-4f36-a07e-ce100f21804e,DR-1624-TX,1624,TX,DR,Major Disaster,2006-01-11,2006,1,January,1,2006-01,2006,Fire,EXTREME WILDFIRE THREAT,Zavala (County),6,Region 6,2005-11-27,2006-05-14,2015-10-14,0,0,1,1,0,48,507,99507,6021,2006-05-30,2005123001,,2024-08-27 18:22:14.800
364149fa-ec10-4568-8363-dd5e2e9a03d3,DR-1624-TX,1624,TX,DR,Major Disaster,2006-01-11,2006,1,January,1,2006-01,2006,Fire,EXTREME WILDFIRE THREAT,Terry (County),6,Region 6,2005-11-27,2006-05-14,2015-10-14,0,0,1,1,0,48,445,99445,6021,2006-05-30,2005123001,,2024-08-27 18:22:14.800
25dde499-0981-4a60-9b31-bcada7f8dd44,DR-1624-TX,1624,TX,DR,Major Disaster,2006-01-11,2006,1,January,1,2006-01,2006,Fire,EXTREME WILDFIRE THREAT,Gonzales (County),6,Region 6,2005-11-27,2006-05-14,2015-10-14,0,0,1,1,0,48,177,99177,6021,2006-05-30,2005123001,,2024-08-27 18:22:14.800
3827e328-7be9-4366-8410-4417e4df07eb,DR-1623-OK,1623,OK,DR,Major Disaster,2006-01-10,2006,1,January,1,2006-01,2006,Fire,EXTREME WILDFIRE THREAT,Blaine (County),6,Region 6,2005-11-27,2006-03-31,2014-12-30,0,0,1,1,0,40,11,99011,6020,2006-04-14,2005123101,,2024-08-27 18:22:14.800
db1a4786-2212-4fb8-b3f3-4ad2741898bd,FM-2597-OK,2597,OK,FM,Fire Management Assistance,2006-01-01,2006,1,January,1,2006-01,2006,Fire,DEPEW FIRE COMPLEX,Creek (County),6,Region 6,2006-01-01,,2009-02-24,0,0,1,0,0,40,37,99037,6008,,2006010803,,2024-08-27 18:22:14.800
2e26dddd-3f17-4780-b9c4-61fed68d5d50,DR-1616-ND,1616,ND,DR,Major Disaster,2005-11-21,2005,11,November,4,2005-11,2006,Snowstorm,SEVERE WINTER STORM AND RECORD AND/OR NEAR RECORD SNOW,Dunn (County),8,Region 8,2005-10-04,2005-10-06,2012-09-28,0,0,1,1,0,38,25,99025,5153,,2005100501,,2024-08-27 18:22:14.800
06833d4b-34ab-40ba-ac19-e36dc2fd1886,DR-1608-NC,1608,NC,DR,Major Disaster,2005-10-07,2005,10,October,4,2005-10,2006,Hurricane,HURRICANE OPHELIA,Jones (County),4,Region 4,2005-09-11,2005-09-17,2014-09-30,0,0,1,1,0,37,103,99103,5135,,2005091001,,2024-08-27 18:22:14.800
cd8be717-2a23-4f7c-ba76-32c4126bcaf0,EM-3262-NY,3262,NY,EM,Emergency,2005-09-30,2005,9,September,3,2005-09,2005,Hurricane,HURRICANE KATRINA EVACUATION,Seneca (County),2,Region 2,2005-08-29,2005-10-01,2010-07-21,0,0,1,0,0,36,99,99099,5134,,2005091601,,2024-08-27 18:22:14.800
5f748044-e576-48a1-9770-3007669c4f64,DR-1606-TX,1606,TX,DR,Major Disaster,2005-09-24,2005,9,September,3,2005-09,2005,Hurricane,HURRICANE RITA,Martin (County),6,Region 6,2005-09-23,2005-10-14,2019-12-01,0,0,1,1,0,48,317,99317,5140,2006-04-10,2005091801,,2024-08-27 18:22:14.800
b470aad3-f5c4-4981-9e75-af19597984f4,DR-1606-TX,1606,TX,DR,Major Disaster,2005-09-24,2005,9,September,3,2005-09,2005,Hurricane,HURRICANE RITA,Jones (County),6,Region 6,2005-09-23,2005-10-14,2019-12-01,0,0,1,1,0,48,253,99253,5140,2006-04-10,2005091801,,2024-08-27 18:22:14.800
a5efa98e-04db-4cf3-b8b0-3bf934574892,DR-1607-LA,1607,LA,DR,Major Disaster,2005-09-24,2005,9,September,3,2005-09,2005,Hurricane,HURRICANE RITA,Madison (Parish),6,Region 6,2005-09-23,2005-11-01,,0,0,1,1,0,22,65,99065,5139,2006-04-10,2005091801,,2024-08-27 18:22:14.800
3511cdd7-75f4-4aa3-a765-d4b96d44675d,DR-1606-TX,1606,TX,DR,Major Disaster,2005-09-24,2005,9,September,3,2005-09,2005,Hurricane,HURRICANE RITA,Henderson (County),6,Region 6,2005-09-23,2005-10-14,2019-12-01,0,0,1,1,0,48,213,99213,5140,2006-04-10,2005091801,,2024-08-27 18:22:14.800
124e8b98-258c-4706-ae7a-dd607c2d75a3,EM-3261-TX,3261,TX,EM,Emergency,2005-09-21,2005,9,September,3,2005-09,2005,Hurricane,HURRICANE RITA,Donley (County),6,Region 6,2005-09-20,2005-10-14,2013-08-12,0,0,1,0,0,48,129,99129,5137,,2005091801,,2024-08-27 18:22:14.800
0d4ed5a4-0597-43ed-8a18-3db97bc47aaa,EM-3261-TX,3261,TX,EM,Emergency,2005-09-21,2005,9,September,3,2005-09,2005,Hurricane,HURRICANE RITA,Cameron (County),6,Region 6,2005-09-20,2005-10-14,2013-08-12,0,0,1,0,0,48,61,99061,5137,,2005091801,,2024-08-27 18:22:14.800
65c275fa-59e5-4656-851c-04176a6bed02,EM-3261-TX,3261,TX,EM,Emergency,2005-09-21,2005,9,September,3,2005-09,2005,Hurricane,HURRICANE RITA,Van Zandt (County),6,Region 6,2005-09-20,2005-10-14,2013-08-12,0,0,1,0,0,48,467,99467,5137,,2005091801,,2024-08-27 18:22:14.800
f7734396-e1a4-495a-8b73-40e99bf8b52a,EM-3261-TX,3261,TX,EM,Emergency,2005-09-21,2005,9,September,3,2005-09,2005,Hurricane,HURRICANE RITA,Mason (County),6,Region 6,2005-09-20,2005-10-14,2013-08-12,0,0,1,0,0,48,319,99319,5137,,2005091801,,2024-08-27 18:22:14.800
6f4b29eb-9f26-48c7-9dad-a44f77ac5098,EM-3261-TX,3261,TX,EM,Emergency,2005-09-21,2005,9,September,3,2005-09,2005,Hurricane,HURRICANE RITA,Panola (County),6,Region 6,2005-09-20,2005-10-14,2013-08-12,0,0,1,0,0,48,365,99365,5137,,2005091801,,2024-08-27 18:22:14.800
28380305-0244-4b9a-8abd-039e79ed5a2d,EM-3254-NC,3254,NC,EM,Emergency,2005-09-14,2005,9,September,3,2005-09,2005,Hurricane,HURRICANE OPHELIA,Perquimans (County),4,Region 4,2005-09-11,2005-09-17,2013-09-27,0,0,1,0,0,37,143,99143,5129,,2005091001,,2024-08-27 18:22:14.800
eb3dbcdc-746b-410b-a83f-eeacd58fbd19,EM-3250-OH,3250,OH,EM,Emergency,2005-09-13,2005,9,September,3,2005-09,2005,Hurricane,HURRICANE KATRINA EVACUATION,Summit (County),5,Region 5,2005-08-29,2005-10-01,2009-09-18,0,0,1,0,0,39,153,99153,5119,,2005090902,,2024-08-27 18:22:14.800
71f5dd09-0d24-4bb3-966e-3d510fa5684f,EM-3250-OH,3250,OH,EM,Emergency,2005-09-13,2005,9,September,3,2005-09,2005,Hurricane,HURRICANE KATRINA EVACUATION,Wayne (County),5,Region 5,2005-08-29,2005-10-01,2009-09-18,0,0,1,0,0,39,169,99169,5119,,2005090902,,2024-08-27 18:22:14.800
5303fa8e-f37c-4f4a-b446-449c6fd1d771,EM-3249-WI,3249,WI,EM,Emergency,2005-09-13,2005,9,September,3,2005-09,2005,Hurricane,HURRICANE KATRINA EVACUATION,Portage (County),5,Region 5,2005-08-29,2005-10-01,2010-03-31,0,0,1,0,0,55,97,99097,5118,,2005090901,,2024-08-27 18:22:14.800
4f354090-4b4e-43bb-8295-b69353930cef,EM-3252-MA,3252,MA,EM,Emergency,2005-09-13,2005,9,September,3,2005-09,2005,Hurricane,HURRICANE KATRINA EVACUATION,"Bristol (County)(In (P)Msa 1120,1200,2480,5400,6060)",1,Region 1,2005-08-29,2005-10-01,2008-06-06,0,0,1,0,0,25,5,99005,5121,,2005091003,,2024-08-27 18:22:14.800
38527acc-3cb4-450e-a40c-70d09fd87b1b,EM-3245-NE,3245,NE,EM,Emergency,2005-09-13,2005,9,September,3,2005-09,2005,Hurricane,HURRICANE KATRINA EVACUEES,Stanton (County),7,Region 7,2005-08-29,2005-10-01,2007-06-21,0,0,1,0,0,31,167,99167,5120,,2005090806,,2024-08-27 18:22:14.800
8d59a73d-a4ec-4bf3-b472-dbfd85833d44,EM-3242-MN,3242,MN,EM,Emergency,2005-09-13,2005,9,September,3,2005-09,2005,Hurricane,HURRICANE KATRINA EVACUATION,Wadena (County),5,Region 5,2005-08-29,2005-10-01,2012-04-16,0,0,1,0,0,27,159,99159,5116,,2005090803,,2024-08-27 18:22:14.800
592e9a50-6617-4c12-9554-54775e944202,EM-3247-ND,3247,ND,EM,Emergency,2005-09-13,2005,9,September,3,2005-09,2005,Coastal Storm,HURRICANE KATRINA EVACUATION,Bottineau (County),8,Region 8,2005-08-29,2005-10-01,2008-09-30,0,0,1,0,0,38,9,99009,5126,,2005091103,,2024-08-27 18:22:14.800
306337e9-394e-4600-b940-532ada26faf2,EM-3247-ND,3247,ND,EM,Emergency,2005-09-13,2005,9,September,3,2005-09,2005,Coastal Storm,HURRICANE KATRINA EVACUATION,Sheridan (County),8,Region 8,2005-08-29,2005-10-01,2008-09-30,0,0,1,0,0,38,83,99083,5126,,2005091103,,2024-08-27 18:22:14.800
8da16726-4146-417a-9e03-818ed8e9daaf,EM-3245-NE,3245,NE,EM,Emergency,2005-09-13,2005,9,September,3,2005-09,2005,Hurricane,HURRICANE KATRINA EVACUEES,Dawson (County),7,Region 7,2005-08-29,2005-10-01,2007-06-21,0,0,1,0,0,31,47,99047,5120,,2005090806,,2024-08-27 18:22:14.800
778c8bca-199b-447b-97b0-2f9b1de70682,EM-3240-VA,3240,VA,EM,Emergency,2005-09-12,2005,9,September,3,2005-09,2005,Hurricane,HURRICANE KATRINA EVACUATION,Staunton,3,Region 3,2005-08-29,2005-10-01,2007-12-13,0,0,1,0,0,51,790,75216,5108,,2005082401,,2024-08-27 18:22:14.800
ba7bfdf9-2400-4fc8-b8ca-6d7718fe9b00,EM-3240-VA,3240,VA,EM,Emergency,2005-09-12,2005,9,September,3,2005-09,2005,Hurricane,HURRICANE KATRINA EVACUATION,Henry (County),3,Region 3,2005-08-29,2005-10-01,2007-12-13,0,0,1,0,0,51,89,99089,5108,,2005082401,,2024-08-27 18:22:14.800
b2d2c998-0deb-42d9-b596-e7033e5f2869,EM-3233-SC,3233,SC,EM,Emergency,2005-09-10,2005,9,September,3,2005-09,2005,Hurricane,HURRICANE KATRINA EVACUATION,Allendale (County),4,Region 4,2005-08-29,2005-10-01,2010-03-17,0,0,1,0,0,45,5,99005,5100,,2005082401,,2024-08-27 18:22:14.800
1b72b598-cd3c-4dd2-a425-914116db7a07,EM-3235-PA,3235,PA,EM,Emergency,2005-09-10,2005,9,September,3,2005-09,2005,Hurricane,HURRICANE KATRINA,Tioga (County),3,Region 3,2005-08-29,2005-10-01,2008-09-30,0,0,1,0,0,42,117,99117,5101,,2005082401,,2024-08-27 18:22:14.800
57323b02-6aa1-415d-ab29-9b07b33526ca,EM-3234-SD,3234,SD,EM,Emergency,2005-09-10,2005,9,September,3,2005-09,2005,Coastal Storm,HURRICANE KATRINA EVACUATION,Codington (County),8,Region 8,2005-09-06,2005-10-01,2007-12-10,0,0,1,0,0,46,29,99029,5105,,2005090605,,2024-08-27 18:22:14.800
22dc605c-e041-4ee0-bfa1-91dd995df7fb,EM-3231-KY,3231,KY,EM,Emergency,2005-09-10,2005,9,September,3,2005-09,2005,Hurricane,HURRICANE KATRINA,Robertson (County),4,Region 4,2005-08-29,2005-10-01,2019-04-03,0,0,1,0,0,21,201,99201,5099,,2005082401,,2024-08-27 18:22:14.800
68cc51e8-0895-4c56-8bac-d13d4c7e81c6,EM-3232-MO,3232,MO,EM,Emergency,2005-09-10,2005,9,September,3,2005-09,2005,Hurricane,HURRICANE KATRINA EVACUATION,Johnson (County),7,Region 7,2005-08-29,2005-10-01,2008-07-02,0,0,1,0,0,29,101,99101,5109,,2005090702,,2024-08-27 18:22:14.800
c68c4910-1422-40a6-91f6-0514764bcf8e,EM-3234-SD,3234,SD,EM,Emergency,2005-09-10,2005,9,September,3,2005-09,2005,Coastal Storm,HURRICANE KATRINA EVACUATION,Hand (County),8,Region 8,2005-09-06,2005-10-01,2007-12-10,0,0,1,0,0,46,59,99059,5105,,2005090605,,2024-08-27 18:22:14.800
28ce4a50-488c-483c-83a7-967139db683c,EM-3238-IN,3238,IN,EM,Emergency,2005-09-10,2005,9,September,3,2005-09,2005,Hurricane,HURRICANE KATRINA EVACUATION,Wayne (County),5,Region 5,2005-08-29,2005-10-01,2010-06-30,0,0,1,0,0,18,177,99177,5113,,2005090701,,2024-08-27 18:22:14.800
765b7e64-897d-44d3-bce5-6c97521943c0,EM-3239-IA,3239,IA,EM,Emergency,2005-09-10,2005,9,September,3,2005-09,2005,Hurricane,HURRICANE KATRINA EVACUATION,Cass (County),7,Region 7,2005-08-29,2005-10-01,2007-06-21,0,0,1,0,0,19,29,99029,5114,,2005090801,,2024-08-27 18:22:14.800
ca9496cf-f8f4-466e-8d28-d44f893dfd70,EM-3235-PA,3235,PA,EM,Emergency,2005-09-10,2005,9,September,3,2005-09,2005,Hurricane,HURRICANE KATRINA,Blair (County),3,Region 3,2005-08-29,2005-10-01,2008-09-30,0,0,1,0,0,42,13,99013,5101,,2005082401,,2024-08-27 18:22:14.800
3e07197d-9348-45db-b612-1301bb237d3c,EM-3235-PA,3235,PA,EM,Emergency,2005-09-10,2005,9,September,3,2005-09,2005,Hurricane,HURRICANE KATRINA,Bedford (County),3,Region 3,2005-08-29,2005-10-01,2008-09-30,0,0,1,0,0,42,9,99009,5101,,2005082401,,2024-08-27 18:22:14.800
1639c0bd-04eb-4222-a5b9-444cccb8df61,EM-3236-KS,3236,KS,EM,Emergency,2005-09-10,2005,9,September,3,2005-09,2005,Hurricane,HURRICANE KATRINA EVACUATION,Allen (County),7,Region 7,2005-09-01,2005-10-01,2007-07-20,0,0,1,0,0,20,1,99001,5110,,2005090703,,2024-08-27 18:22:14.800
7e36ef51-0344-4bcd-b550-6c88ede5556d,EM-3230-IL,3230,IL,EM,Emergency,2005-09-07,2005,9,September,3,2005-09,2005,Hurricane,HURRICANE KATRINA EVACUATION,Washington (County),5,Region 5,2005-08-29,2005-10-01,2012-02-01,0,0,1,0,0,17,189,99189,5107,,2005090501,,2024-08-27 18:22:14.800
e0bff1a7-9210-4eed-ab3d-2a800927a3c9,EM-3230-IL,3230,IL,EM,Emergency,2005-09-07,2005,9,September,3,2005-09,2005,Hurricane,HURRICANE KATRINA EVACUATION,Jersey (County),5,Region 5,2005-08-29,2005-10-01,2012-02-01,0,0,1,0,0,17,83,99083,5107,,2005090501,,2024-08-27 18:22:14.800
7f9cad0b-8887-43fb-ac96-2e0d84aa6bd8,EM-3225-MI,3225,MI,EM,Emergency,2005-09-07,2005,9,September,3,2005-09,2005,Hurricane,HURRICANE KATRINA EVACUATION,Sanilac (County),5,Region 5,2005-08-29,2005-10-01,2010-03-31,0,0,1,0,0,26,151,99151,5106,,2005090403,,2024-08-27 18:22:14.800
d7ab676b-3e4f-4cd9-84b4-8bc9b8099a15,EM-3229-NM,3229,NM,EM,Emergency,2005-09-07,2005,9,September,3,2005-09,2005,Hurricane,HURRICANE KATRINA EVACUATION,San Miguel (County),6,Region 6,2005-08-29,2005-10-01,2010-07-29,0,0,1,0,0,35,47,99047,5103,,2005082401,,2024-08-27 18:22:14.800
e76db794-749a-4db0-9bde-51cf14ad5993,EM-3220-FL,3220,FL,EM,Emergency,2005-09-05,2005,9,September,3,2005-09,2005,Hurricane,HURRICANE KATRINA EVACUATION,Bradford (County),4,Region 4,2005-08-29,2005-10-01,2012-07-03,0,0,1,0,0,12,7,99007,5093,,2005082401,,2024-08-27 18:22:14.800
ec059ba5-900a-43d4-9586-10e55299d924,EM-3220-FL,3220,FL,EM,Emergency,2005-09-05,2005,9,September,3,2005-09,2005,Hurricane,HURRICANE KATRINA EVACUATION,Gadsden (County),4,Region 4,2005-08-29,2005-10-01,2012-07-03,0,0,1,0,0,12,39,99039,5093,,2005082401,,2024-08-27 18:22:14.800
ad75500a-4276-4480-8f39-08bf4c86c08e,EM-3221-WV,3221,WV,EM,Emergency,2005-09-05,2005,9,September,3,2005-09,2005,Hurricane,HURRICANE KATRINA EVACUATION,Mercer (County),3,Region 3,2005-08-29,2005-10-01,2007-07-02,0,0,1,0,0,54,55,99055,5094,,2005082401,,2024-08-27 18:22:14.800
6745be14-c3b0-4cba-bd3d-defb31743bdc,EM-3219-OK,3219,OK,EM,Emergency,2005-09-05,2005,9,September,3,2005-09,2005,Hurricane,HURRICANE KATRINA EVACUATION,Jefferson (County),6,Region 6,2005-08-29,2005-10-01,2013-09-30,0,0,1,0,0,40,67,99067,5091,,2005082401,,2024-08-27 18:22:14.800
3c4e9abf-cc35-4d59-a323-6a38b96026f2,EM-3218-GA,3218,GA,EM,Emergency,2005-09-05,2005,9,September,3,2005-09,2005,Hurricane,HURRICANE KATRINA EVACUATION,Jeff Davis (County),4,Region 4,2005-08-27,2005-10-01,2018-04-19,0,0,1,0,0,13,161,99161,5088,,2005082401,,2024-08-27 18:22:14.800
0044c730-58a8-456b-9b72-3c42cb104434,EM-3218-GA,3218,GA,EM,Emergency,2005-09-05,2005,9,September,3,2005-09,2005,Hurricane,HURRICANE KATRINA EVACUATION,Walton (County),4,Region 4,2005-08-27,2005-10-01,2018-04-19,0,0,1,0,0,13,297,99297,5088,,2005082401,,2024-08-27 18:22:14.800
839522d3-a6c8-4a6d-8de5-99ce6cefc909,EM-3217-TN,3217,TN,EM,Emergency,2005-09-05,2005,9,September,3,2005-09,2005,Hurricane,HURRICANE KATRINA EVACUATION,Marshall (County),4,Region 4,2005-08-29,2005-10-01,2012-07-03,0,0,1,0,0,47,117,99117,5087,,2005082401,,2024-08-27 18:22:14.800
72b5622b-2abf-4079-ac9c-3a5a2e45f7fc,EM-3224-CO,3224,CO,EM,Emergency,2005-09-05,2005,9,September,3,2005-09,2005,Coastal Storm,HURRICANE KATRINA EVACUATION,Gunnison (County),8,Region 8,2005-08-29,2005-10-01,2010-06-30,0,0,1,0,0,8,51,99051,5095,,2005090401,,2024-08-27 18:22:14.800
9fa01efa-30c0-4cfb-b748-aa66b8d8561d,EM-3222-NC,3222,NC,EM,Emergency,2005-09-05,2005,9,September,3,2005-09,2005,Hurricane,HURRICANE KATRINA EVACUATION,Pamlico (County),4,Region 4,2005-08-29,2005-10-01,2010-09-28,0,0,1,0,0,37,137,99137,5092,,2005082401,,2024-08-27 18:22:14.800
666aa1ac-bfc2-44a9-bdce-91e2354ea7ce,EM-3216-TX,3216,TX,EM,Emergency,2005-09-02,2005,9,September,3,2005-09,2005,Hurricane,HURRICANE KATRINA EVACUATION,Crockett (County),6,Region 6,2005-08-29,2005-10-01,2014-07-01,0,0,1,0,0,48,105,99105,5090,,2005082401,,2024-08-27 18:22:14.800
60c2f754-9251-49e0-a950-1ebd1bb95220,EM-3216-TX,3216,TX,EM,Emergency,2005-09-02,2005,9,September,3,2005-09,2005,Hurricane,HURRICANE KATRINA EVACUATION,Bexar (County),6,Region 6,2005-08-29,2005-10-01,2014-07-01,0,0,1,0,0,48,29,99029,5090,,2005082401,,2024-08-27 18:22:14.800
817a4a45-9c06-4c74-ba3b-3bef91bfdc82,EM-3216-TX,3216,TX,EM,Emergency,2005-09-02,2005,9,September,3,2005-09,2005,Hurricane,HURRICANE KATRINA EVACUATION,Shackelford (County),6,Region 6,2005-08-29,2005-10-01,2014-07-01,0,0,1,0,0,48,417,99417,5090,,2005082401,,2024-08-27 18:22:14.800
519e4590-4e29-4e8b-9612-183d47271cfa,EM-3215-AR,3215,AR,EM,Emergency,2005-09-02,2005,9,September,3,2005-09,2005,Hurricane,HURRICANE KATRINA EVACUATION,Pulaski (County),6,Region 6,2005-08-29,2005-10-01,2013-02-07,0,0,1,0,0,5,119,99119,5089,,2005082401,,2024-08-27 18:22:14.800
c29b0345-941d-4560-b0bc-c21cf3ad4e68,EM-3216-TX,3216,TX,EM,Emergency,2005-09-02,2005,9,September,3,2005-09,2005,Hurricane,HURRICANE KATRINA EVACUATION,Harrison (County),6,Region 6,2005-08-29,2005-10-01,2014-07-01,0,0,1,0,0,48,203,99203,5090,,2005082401,,2024-08-27 18:22:14.800
2ddf9dea-f2a7-41d9-9529-7832527be72f,DR-1604-MS,1604,MS,DR,Major Disaster,2005-08-29,2005,8,August,3,2005-08,2005,Hurricane,HURRICANE KATRINA,Rankin (County),4,Region 4,2005-08-29,2005-10-14,,1,1,1,1,0,28,121,99121,5082,2006-04-10,2005082401,,2024-08-27 18:22:14.800
